Mixture,macrophages,mast,B.naive,B.memory,plasma,T.CD4.naive,T.CD4.memory,T.CD8.naive,T.CD8.memory,NK,pDCs,mDCs,monocytes.C,monocytes.NC.I,neutrophils,Treg,endothelial.cells,fibroblasts,P-value,Correlation,RMSE
ROI_138.dcc,0,0,0.215360584473183,0.148034911420454,0.0518042798673116,0.132231541301843,0.161374101051397,0.0905773586127639,0.111372723564554,0,0.0149890817066516,0.00627785354249402,0.0153329385243196,0,0,0.0159387875380127,0.0176806099987586,0.0190252283982557,0,0.36177382394393,0.963967252999674
ROI_139.dcc,0,0.0225640294125126,0.103539043681909,0.124444112378765,0.166264739672892,0.131569854204182,0.156586998802901,0.0167346060634325,0.139593194787002,0,0.00233290172075759,0.0189503661211668,0,0,0,0,0.0448623393143926,0.0725578138400869,0,0.51670949177993,0.919314939039236
ROI_140.dcc,0.040908710993339,0.083368136504462,0,0,0.360443817296114,0.0758396996641537,0.0090124360345146,0,0.099065404009125,0,0.0235182455027046,0.0901137875159891,0.0657607889566119,0,0,0,0.0838126460811335,0.0681563274418523,0,0.589667544381278,0.823625865234576
ROI_141.dcc,0.0388540226390044,0.00346271811540705,0,0,0.0904039633048932,0.227427231619448,0.251345967352563,0.0302094412863168,0.0966128994921588,0,0,0.0475759914341305,0.0194123408218698,0,0,0,0.0799608655123938,0.114734558421815,0,0.550124272762178,0.875316419724894
ROI_001.dcc,0.0684799503030769,0.0360890571105868,0.039648499177842,0,0.00802067111099861,0,0,0,0.143794396376477,0.130569958673341,0.00656399082156043,0.0104460380871776,0,0,0.0395501784849672,0.190427050569288,0.221868815384754,0.10454139389993,0,0.449026713395568,0.914432843407572
ROI_002.dcc,0,0,0.0612310011938048,0,0.174399340518679,0,0,0,0.0587991134027313,0.0107249427831862,0.108725607191372,0,0.0828786752354754,0,0.407601127147278,0,0.0707238313862452,0.0249163611412282,0,0.139525040477967,0.989850939087574
ROI_003.dcc,0.0218063369289442,0.0188376931560035,0,0.00379892982151589,0,0,0,0,0.209412872486658,0,0,0.0071558363430196,0,0.0373600584221591,0.197862924331193,0.349776211784567,0.0698380405267733,0.084151096199167,0,0.130893443777004,0.990841554574671
ROI_004.dcc,0,0.0741680858179873,0.0023262773711639,0,0.118125997289019,0.147665418599717,0.0961281331979865,0.108773566777389,0.00255883949816837,0.344736132132938,0,0.00703228732269987,0.00314608134150378,0,0,0,0.0325198144722303,0.062819366179196,0,0.165349478603067,0.985471223921722
ROI_005.dcc,0.140789015467276,0.0040058317294582,0,0,0.0239183096470794,0.072878468601112,0.228862784128709,0,0.102495122729391,0.0294299078838605,0.012806483939673,0.0202207380845824,0.095935268380246,0,0.0144156519814412,0.118606218238596,0.0468338898373919,0.0888023093511841,0,0.666963965826752,0.844646777561593
ROI_006.dcc,0.112990043954086,0,0,0,0.0363170319905378,0.00503209433216733,0.176794778994497,0,0.179854108906005,0.0213162709129966,0.00985843887282613,0.0125747640825777,0.0633008963525388,0,0.0782059194076274,0.00400843823239272,0.0534553052132165,0.246291908748531,0,0.758746946329916,0.717747134294631
ROI_007.dcc,0.28515577080775,0,0,0,0.0388408525055738,0.0432281378616068,0.148854351777809,0,0.0658557839301011,0.0518056378851599,0,0.0598614502924596,0.0109083130089992,0,0,0.101054143113682,0,0.194435558816859,0,0.705016230035962,0.748941237969827
ROI_008.dcc,0.136848378008553,0,0,0,0,0,0.0262307918674087,0,0,0,0,0.0106855104308352,0,0.120095289499907,0.303720612482724,0.253530120134821,0,0.148889297575751,0,0.224808385593303,0.975093894655819
ROI_009.dcc,0.0433004357591403,0,0.00829147463234999,0,0.0128860748791313,0,0,0,0.173016138311314,0.210073833860066,0.0506958852687468,0,0.0156807510082338,0.0439828663902151,0.252213485656839,0,0.0291373746487952,0.160721679585168,0,0.261931131742277,0.963734916144598
ROI_010.dcc,0,0.0291530808776473,0,0,0.161822184339762,0,0,0,0,0.0048891309399778,0,0.0186474501803293,0.00762273766478656,0,0.465386326282534,0.202122329581019,0.0501817850977826,0.0601749750361612,0,0.147883801315465,0.988053584089098
ROI_011.dcc,0.437155929484567,0,0,0,0.100837452622009,0,0.0465122557803968,0,0.082396886630553,0.0352012860435685,0,0.00044863256558152,0.0310925764163238,0.0571669827458913,0,0,0.0290653080276362,0.180122689683473,0,0.680280896919113,0.781415207536941
ROI_012.dcc,0.295595455228495,0,0,0,0.118215292928204,0,0.0563499493203416,0,0.090170888518246,0.00778846556577518,0,0,0,0.0344071526627534,0,0.149361985323631,0,0.248110810452553,0,0.721242996214777,0.740119251211031
ROI_013.dcc,0.192886872528436,0.0367350891673928,0,0,0.0245798517058925,0.198740142883252,0.133207480655727,0,0,0,0.00833059760933579,0.0115766181082756,0,0.0242140536452173,0.103319384755869,0,0,0.266409908940601,0,0.783188282873182,0.690656959843318
ROI_014.dcc,0.0802481161747122,0.0510458726952343,0.0025768681532674,0,0.0173349824329182,0.11208629669354,0.133492182226575,0.0305065021310447,0.195990071555962,0.00340700423171637,0,0.0257422030128247,0,0.00504495237781878,0.00859215597661717,0.223011675582171,0.0924699581393356,0.0184511586162631,0,0.425539708689231,0.942071633017525
ROI_015.dcc,0.0882394434651626,0.00629115925448672,0.0876232213902483,0.00117947793629022,0.00968251910368422,0.18347730620839,0.190214112428771,0.150389868160272,0.107364849010002,0,0,0.0410937594789095,0.00383688879704508,0,0,0.0478498354109448,0.0764930980389301,0.00626446131686386,0,0.483090996077598,0.919661455050467
ROI_016.dcc,0.403671789952842,0.0257611233346703,0,0,0.08907146303846,0,0.00273311725704516,0,0.160453924821796,0,0.00631361590983918,0.01175298741674,0.187794749236568,0,0.0240339512343632,0.003153145194518,0.0542661306101754,0.0309940019929833,0,0.756683556709477,0.745556463498859
ROI_017.dcc,0,0.0153406049787242,0,0,0.073423158242232,0,0.038426704457086,0,0.134565020457911,0,0.100588640663031,0.0312686435565098,0.0677915813537009,0,0,0.213082489859202,0.218180788423926,0.107332368007678,0,0.279207218819246,0.958712196326147
ROI_018.dcc,0.0469688353210414,0.0250816397156557,0.0857540519963758,0,0.173955706680676,0,0,0,0.13339217043646,0,0.0773614855700351,0,0.0752890435820679,0,0.0233765206239908,0.107206303958582,0.240611715472999,0.011002526642115,0,0.265349257374755,0.965499167236965
ROI_019.dcc,0,0.0481704696518327,0.101175771704844,0,0,0,0,0.158784894793135,0,0,0.226932060061978,0,0,0.151056015200348,0,0,0.218511574033975,0.0953692145538871,0,0.241321622506771,0.97019035478139
ROI_020.dcc,0.0219001358327399,0.0157245006281467,0,0,0.194459007534726,0.0925766987862773,0.0558931222291667,0.0367564491171721,0.0664069133252125,0.0750784285203069,0.0352530303578446,0.0163387502735197,0,0.00133473840075066,0.0976940574775486,0,0.23177427944518,0.0588098880714077,0,0.546122806724489,0.908362555009348
ROI_021.dcc,0.00802023021603252,0,0,0,0.354523355217891,0.102000999483364,0.0893469485133698,0,0,0.118135206663916,0.0222286459304618,0.0194285855994069,0.0732265498161012,0,0,0,0.182370584474227,0.0307188940852289,0,0.473424520721037,0.920755437461056
ROI_022.dcc,0.0521753461192312,0.0170651119061809,0,0,0.223090052289499,0,0.0204440260503932,0,0.173071965764583,0,0.034387418959041,0,0.00904947806891864,0.000129513386005705,0,0.215028950028016,0.228587930724235,0.0269702067038965,0,0.395401279429744,0.949425909417552
ROI_023.dcc,0.0925338214612713,0,0.0136775529068537,0,0.00959821727744277,0.0988937487443621,0.246616633958692,0.0582366924251218,0.278887227345877,0,0.0190844215735188,0.0293136534391746,0.0116619990917103,0,0,0.107781977586432,0.014687469490139,0.0190265846994057,0,0.37807301003935,0.949527139134077
ROI_024.dcc,0.0746915330433704,0.0038214455563317,0.0147818574243665,0,0.0632264765219172,0.150702957047528,0.211981573749681,0.0269009006310265,0.20497222734311,0,0,0.0328553674027895,0,0,0,0.18461537609958,0.0101705347619484,0.0212797504183504,0,0.309315773606083,0.962211383936738
ROI_025.dcc,0.167776228029797,0,0.124470408090585,0,0.0727167432247172,0.13953747655579,0.161288700809602,0.0326772888419078,0.105734783678582,0.00994536028409714,0.0352483007093228,0.0119082575515734,0.0188965251623635,0,0,0.0801730251642271,0.0027092834244111,0.036917618473023,0,0.349992708983857,0.95147761171322
ROI_026.dcc,0,0,0,0.00299272046680945,0,0,0,0,0.219832083273173,0.127839180048276,0.00264480012244623,0.0295258386960918,0,0.0776687791723361,0.199093508741977,0,0.0768853071418251,0.263517782337066,0,0.542310382628585,0.841707273273258
ROI_027.dcc,0.156834860235641,0,0,0,0,0,0,0,0.00542147061454455,0.125902719216669,0,0.0138598991246013,0.0017339132329705,0,0.421367126044781,0.174068470801111,0.0117975794453751,0.0890139612843068,0,0.286901369871242,0.960424515658079
ROI_028.dcc,0,0,0.198477593677144,0.0201989731386706,0,0,0.0882061676209345,0,0.111893230647003,0,0,0,0.00171515151711087,0,0.206948618199097,0.294392780826284,0.00294948457777872,0.0752179997959768,0,0.473497975934962,0.940383697843509
ROI_029.dcc,0.611111953305948,0.000297351939736861,0,0,0,0,0.0255100140566435,0,0,0.09932258713218,0.00533443989023554,0,0.0994136276488887,0,0,0,0,0.159010026026367,0,0.804785875688974,0.687228941400016
ROI_030.dcc,0.530465288570771,0,0,0,0.197628864420651,0,0.00857726082394993,0,0.0209974641901571,0.00260347192633163,0,0.0117488602700585,0.0452357047676113,0,0,0.0913464412560293,0,0.09139664377444,0,0.700564115319313,0.785783040504689
ROI_031.dcc,0.434119212160247,0,0,0,0.0546229059917886,0,0.0502188164812544,0,0.0326624732221208,0.121769433463379,0,0.0440380949883138,0.103570378855565,0,0,0,0,0.158998684837331,0,0.755632984164255,0.705447030450222
ROI_032.dcc,0.00374525706263545,0,0.0864176619442612,0.0419352317094958,0.127802373573805,0.0715818410018645,0.0651558599254047,0.107684897221116,0.278707450435081,0,0.0528700960050457,0.0117821478535816,0.0567464019883657,0,0.00706138573721732,0.0606460309190829,0.00321014257886045,0.0246532220441828,0,0.366966567166068,0.95598228921943
ROI_033.dcc,0,0,0.364410584211064,0.162238834131049,0.0596732693019541,0.0421518428798521,0.153111917720317,0,0.103171471126646,0.0173004054350231,0,0.0125744279807012,0,0,0,0.0447941815438766,0,0.0405730656695177,0,0.298413016345959,0.96370359316811
ROI_034.dcc,0.347910066351515,0,0,0,0.0982634733698511,0.0899482372929666,0.108520519191113,0.0754545496118569,0.133925601415917,0.0188027835231306,0.00348097467078323,0.00666269346575743,0.0139897762026321,0,0,0.0399893380369416,0.0466692918251291,0.0163826950424055,0,0.455919681599348,0.921400582230777
ROI_035.dcc,0,0.0568882902208395,0.139667960845689,0.113698773007237,0.353227933214589,0.0258363730001368,0.042000288811427,0.000259142298553093,0.152160784147843,0.00520968107585633,0,0.00998353594668549,0,0,0,0,0.0211420128710354,0.0799252245601087,0,0.396990828430339,0.938851397180384
ROI_036.dcc,0.116931261731406,0,0,0,0.050173572591806,0,0.0721127463697332,0.109019021480513,0.331055082929269,0,0,0.0282283294662316,0.0804432224247543,0,0,0.0463484705781578,0.132963912994424,0.0327243794337053,0,0.5290716865106,0.896278203665321
ROI_037.dcc,0.00294575243154026,0.0167009618594895,0.0288782840842756,0,0,0.168116719036825,0.0968940972858366,0.14524824757816,0.193653862482926,0,0.0259089999388237,0.0238540200770156,0,0,0.0031590763625033,0.0327939041963676,0.250624347111886,0.0112217275543515,0,0.387700431652719,0.947061682283696
ROI_038.dcc,0,0,0.00301337135850178,0,0.024797917928037,0,0,0.149862558772934,0,0.0845943422615047,0.0749293183223644,0.0312713181999198,0.0304311818852496,0,0,0,0.263509124004223,0.337590867267266,0,0.754955299701081,0.670203042636468
ROI_039.dcc,0.179756717987972,0.0391585832844546,0.0837353694981483,0,0,0,0,0,0.115928752951399,0.236180154628974,0.00898333146508456,0.00260357645195068,0.00110156419762628,0,0.0824228271824925,0.250129122351898,0,0,0,0.051063502503823,1.00168078329739
ROI_040.dcc,0,0.0236142492542458,0,0,0.0700207444460932,0,0.141735753719188,0,0.174461099294577,0,0.021662489266194,0.0334495589625111,0,0.0363684081716123,0.178184495858796,0.193828776634438,0.082570253979974,0.0441041704123709,0,0.283767786960976,0.964294200108748
ROI_041.dcc,0.0280598602270094,0.0315131760080975,0.0529457910851324,0,0.00225607504903609,0,0,0,0.228554484360465,0,0.0567561266556475,0.0526811123477854,0,0.0502742658378769,0,0,0.236523888257707,0.260435220171242,0,0.675121816944597,0.753262325353937
ROI_042.dcc,0.0128171136755251,0.0356185488401612,0,0.0930557371379069,0.133621650640743,0.0694678163441386,0.118159861120921,0.00335246430924348,0.103921971737245,0.0814587502489388,0,0.0377404763996739,0,0.0151570828504681,0,0,0.152342042418274,0.143286484276762,0,0.547976526702044,0.866177165269697
ROI_043.dcc,0.115807178935076,0.00411534951059493,0,0,0.146403110260645,0.0458210292882234,0.113405505281076,0.0365518807213894,0.151127363186689,0.0418245476307732,0,0.0491105732037546,0.00948697778676511,0,0,0.0666344066014677,0.117093428882518,0.102618648711028,0,0.581154362602301,0.859762659268914
ROI_044.dcc,0,0,0.234631999692931,0.196795172018403,0.19312996474969,0.0914247945978151,0.165525519008573,0,0.0575868582744122,0.0197346711676701,0.00269509197300479,0.00294330246412528,0,0,0,0,0.0305115116245723,0.00502111442880302,0,0.359956838944302,0.964180123035182
ROI_045.dcc,0,0,0.179965008231249,0.195809832652998,0.273331734693474,0.0510774156386758,0.069220443785283,0.00034558211484718,0.148427657595729,0.0279401400178869,0.00870169393774365,0.00881323234906768,0.00634646631161952,0.00802692118602479,0,0,0,0.0219938714854017,0,0.475789017624867,0.941188646098362
ROI_046.dcc,0,0.00101840663232029,0.14830971842017,0.0656566902829789,0.236362156487842,0.142402194768683,0.0404903234321335,0.0467551295858439,0.149315549571718,0.00299372282570964,0,0.0134660898126659,0,0.0160102811859332,0.0142249837848816,0.0521746123112841,0.0511207119399257,0.0196994289579098,0,0.260444265681054,0.975228641844148
ROI_047.dcc,0.0377976660124477,0.00474440256334787,0,0,0.0399788783337326,0.0710808885335419,0.316405454569848,0,0.201072473475928,0.0017701396366571,0.0270006739834412,0.0562227898953151,0.0699983469401993,0,0,0.0524588301307299,0.0388630935331171,0.0826063623916947,0,0.419428236668619,0.913655993123942
ROI_048.dcc,0.0066885011420091,0.000352512844438789,0,0,0.084958877410337,0.0682993051368988,0.244688037716379,0,0.118701754667208,0,0.0211679963699012,0.0623935548398049,0.00524006994001758,0,0.050728072086875,0.198882645264312,0.0115047593421506,0.126393913239668,0,0.616195503730394,0.84367682194209
